feature_0,feature_1,feature_2,feature_3,feature_4,target
-1.3855949353942631,-0.8570132582581595,-1.635547526444142,-0.5939052642868651,0.0,0
0.5246832420395986,0.8372987170024289,1.3751881545706666,-0.6197889219245727,1.0,0
0.9196405822517866,-0.9228185923605788,1.1598972284189473,-0.19899532648101537,0.0,0
0.6551686671684903,1.7097917584630795,-0.2160241689343224,-0.4600891678516629,0.0,0
-0.1271343033664072,1.5001812298018211,-0.1146262928083835,-0.535750612113607,1.0,0
-0.2990273485382861,-1.3148279227228745,-0.5048333876479462,-0.6839526854616608,0.0,0
1.5397396178822835,1.9260066569450016,-0.29577343315761406,-0.19580873867107418,1.0,0
0.8886938865168942,-0.9423816792405721,-2.4160537914647864,-0.5289431563954089,1.0,0
0.9928008965426035,-1.440125679844143,2.9943768114747105,-0.45204587317563233,1.0,0
0.7784478356071574,-1.0406563794437624,-1.9101836217885972,-0.6578980942149577,1.0,0
0.5133014056010745,-0.33043827775836704,-0.44018688038573034,-0.4202199582967419,0.0,0
-2.9200293203145584,-1.3789989584072906,-0.24424265253432287,-0.4978950603402641,0.0,0
0.8874016639338459,-0.8082541519876134,0.4509563736754078,-0.3652816463496638,1.0,0
0.4007914504737655,-0.17396466595547933,1.953816019149876,-0.3648000244607711,1.0,0
0.8948033315172907,-0.537974665920527,-0.15808733042885378,-0.4725630339061747,1.0,0
0.8618838059642038,-0.6681857048442192,0.3082953160948407,-0.3892126550786672,1.0,0
0.06092399550309569,0.9606586918145303,-0.5335138691795923,-0.29664036177742475,0.0,0
0.35449751647179856,-0.4687365735636279,1.3469791682399164,-0.6354167168237645,1.0,0
-0.5646291503437657,-0.007816429140665805,0.5017135448333941,-0.7332459800897408,1.0,0
-0.8687960480332129,2.371879046146901,1.1363769382004454,-0.41154282588280106,0.0,0
-0.5644516930917516,-0.9968986483986102,0.9703001417328101,1.157740304510103,1.0,1
-0.2843515748030514,-0.3999786656435588,-0.37011037887210235,-0.5180534876590012,0.0,0
0.7470098396826175,-1.9195818917737453,-0.016102190476040962,-0.45157302696875085,0.0,0
1.6392260173785076,0.749315904359267,0.5563678307115357,-0.6400096845606272,0.0,0
1.1857087466385372,-0.4428442628603964,0.49047079409650507,-0.6329798250599643,0.0,0
-0.12992216206212254,0.13725091856077007,1.5240465997988104,-0.6224519636033589,1.0,0
-0.05842633845140876,0.10290037985427986,-0.6946358070639764,-0.5551785214229836,0.0,0
-1.0248682084708556,-0.358702745016351,-1.1620049612248806,-0.4021950207720088,1.0,0
-0.9280682091549983,-1.4331391951757446,0.396397883244841,-0.7205619433108205,0.0,0
-1.8617597537365473,1.0410969219158048,0.14601715372487883,-0.45093079843562833,0.0,0
0.5579306432047549,-0.19672045703355157,-0.0669134208818339,-0.53644975373086,0.0,0
-0.46894291784766456,0.34171592405726325,-1.6266817088155345,-0.7704754766868719,1.0,0
-0.5952164261427371,1.0372639451393217,1.2659088077512821,-0.5283994334242529,1.0,0
0.2310781022841777,0.8300762989038334,1.0601736833107365,-0.5444758788606633,0.0,0
0.17259248376904823,0.5431201658029478,0.737626044856922,-0.8457365975615341,0.0,0
0.6797229520187236,0.5235050594395207,0.8346429480881198,-0.63578526543115,0.0,0
1.0580881398499107,2.1837204419283545,-0.92483100348523,-0.27536201879854016,0.0,0
-1.7865088298699328,-0.7929825381206748,0.11849311299174815,-0.5799124133698088,0.0,0
-0.7005908760038099,-0.06849627644987176,-0.29538671129326194,-0.39966388550627213,0.0,0
0.46487922272096766,1.10361506002589,0.18517944173444817,-0.3623206543465121,1.0,0
0.2269787812296207,0.0921998180827735,1.4912699338577846,-0.21439835214430336,1.0,0
0.21129200763949138,-1.125066766469587,-1.0693731128619823,-0.5143076703195929,1.0,0
1.1861365955010412,-0.623700657591065,-1.0876416789410301,-0.4946679450575332,1.0,0
-0.21281195088705473,2.5352904213345884,-0.8603023942858615,-0.24792495788416574,1.0,0
0.5276246273505988,0.733306527885516,0.09696363666589082,-0.5355003027352354,1.0,0
0.644098654133265,-1.8575643242699849,0.5065334276200213,-0.3457852923485505,1.0,0
-0.4775670764563269,-1.0256147124324493,-1.1654119651532142,-0.43317885566200365,0.0,0
-0.6956355092200975,-1.1896943632521466,0.1696914456722519,-0.6198308747190107,0.0,0
0.5321545423629521,-0.34169998149172376,1.5673919184672251,-0.38652812162892136,1.0,0
0.7534784673878884,0.5771497234685808,0.5900448553493571,-0.7938316964431342,1.0,0
0.4492757549307985,-1.1329724690688676,-0.12532132940642493,-0.534241428456817,0.0,0
0.38915220654654403,0.5671228420018795,-0.7211457814217895,-0.39617428247744974,0.0,0
0.7949558341062909,-0.20481350154436742,-0.9770945033042303,-0.7252415942898803,1.0,0
0.9064280596676833,-1.9931454913504278,2.269044549485786,-0.39931583098661844,0.0,0
1.0852010608191114,0.49667022977302494,-2.0599019088806134,-0.4783391554713975,0.0,0
-1.0382715126813042,-1.0392060131627,-0.0691114632878744,-0.27984404158665777,0.0,0
0.2698092515569876,0.29215691014615447,-0.6690059942468779,-0.893968813991051,1.0,0
0.938196148116969,-0.5889822134424375,-0.2967138571212266,-0.37033668035318024,0.0,0
-0.6523110386802412,0.5446477154117998,0.26963435496943244,-0.4368678903975448,1.0,0
-0.48031451134104586,-1.924196184922243,0.980789473063955,-0.8713494556653669,0.0,0
0.3889276726845159,-0.4409305810526447,-1.2074510448128335,-0.2066380773393145,0.0,0
0.6105243547074932,-0.7764033948876191,1.2752871535163104,-0.5285202458228825,0.0,0
0.6504522620963662,-0.05397600996325274,-2.393572273018523,-0.6777919645710516,0.0,0
-0.8044748069242436,0.5843518586117078,0.5238906336120932,-0.6320865754873959,1.0,0
-1.8168895491583412,1.7918018768656743,0.07622712370744067,-0.3102917487004849,0.0,0
1.910932748524423,-1.0607396031858074,1.0712549502395161,0.5944101998299252,0.0,1
0.8610776230239654,0.24053682978338833,0.25284463848851313,-0.6621715464921374,0.0,0
-0.47226641310517975,0.6491714971949915,-1.3979317578357904,0.922969729007231,0.0,1
-1.5334613049272314,1.250426368531325,-0.896068346104565,-0.732818027237022,1.0,0
-0.7277669491068027,-1.600009389650633,-0.2628901814423361,-0.6100851324540418,0.0,0
1.8392908086858888,-0.2577350502750464,0.33806410025824774,-0.49241097419930524,1.0,0
0.11725169819941018,0.3619319335740423,0.8762539760136147,-0.32000337674894996,1.0,0
0.09398130952015568,1.021206212509489,-1.183447701412052,-0.6584788540808566,1.0,0
0.41219213933643,0.5669486372544671,1.8630869531670529,-0.48918321418845206,0.0,0
1.1309628709696216,1.7826323596316662,0.04124255299774514,-0.002793769163921711,1.0,0
0.4383964047972862,0.17936649093014653,-0.703797519459388,-0.16605831422032502,0.0,0
0.7293755182193673,-0.15205989573506087,-0.22549973270095722,-0.5493650529716657,0.0,0
0.0282643020920002,-0.03700629971906545,-0.03383773146838579,0.44549876519173476,0.0,1
-1.9058012618564382,-0.840725101342268,-0.4170388288471303,-0.5931156901686909,1.0,0
-0.33056975445797127,0.35918522945034015,1.0969006071545395,-0.6458558322939961,1.0,0
0.32248970230165147,-1.3850844815316792,-0.09111574788898326,-0.6484781473202652,0.0,0
0.529398297125088,-1.7302327468564849,0.5803746782064017,-0.18629035532651184,0.0,0
1.628865159116666,-0.8534813761520919,1.8739080787231819,-0.8174815213576521,1.0,0
0.5865394377221625,1.2824555994934357,0.709830662399627,-0.38739720369793895,0.0,0
-0.9559896051312572,-0.8556522287395905,0.3192548827644887,-0.6068565576162886,1.0,0
-0.6437313807083694,1.0226774579480344,-0.29314377587767965,-0.7748129317769168,1.0,0
0.9672648686869144,0.523759591485834,-2.2388329406100587,-0.6425538620206546,1.0,0
0.33088139622160656,1.0477341721595803,-0.6274365750811618,-0.5758221023096927,0.0,0
-0.5535659830281892,-1.1366267768237144,-1.127881745015926,-0.7013477469089231,1.0,0
-0.5824446588701933,-0.9639428780932281,-0.36173447433912204,-0.40537734164295663,0.0,0
0.1536175098706156,-0.569930871395783,1.6944674024465378,-0.38085817120441207,1.0,0
-0.5164734439038674,-0.2622824303760509,0.1809968715268144,-0.543997988706084,1.0,0
-0.1998385891872724,0.08078646089192161,-2.738581760582644,-0.537424286017986,1.0,0
-0.6428202957775784,0.5335731458223543,-0.615342591334062,-0.5024125773103162,0.0,0
-0.8844633051124811,-0.8156112738473692,1.3852600832609563,-1.1354729092153886,1.0,0
0.32829516853631074,0.35969353896730766,-0.1252258546400204,-0.7803208614604401,1.0,0
1.325387940020455,0.32083358049860583,-0.8605925515394257,-0.5775531570371681,1.0,0
-0.9205180351443191,1.1756248405802818,2.0770090791481937,-0.7243315102496675,1.0,0
0.10883985239564511,-1.0462864876030702,0.029388040095972453,-0.45891641752375445,1.0,0
-0.48548025024048613,0.2595855009771647,0.4671751996563098,-0.6608986023969802,0.0,0
-0.16989327105137203,0.8087052903484953,-1.26396884069641,-0.2346287917135716,1.0,0
-1.1378393901841926,0.9998563963287016,-1.7656337975694032,-0.2994479874277167,0.0,0
1.4031037651925264,-0.5361130495812272,0.39176235342669097,-0.20508778556626528,0.0,0
0.9924705007195709,1.650694722733669,-0.585586458843275,-0.42695996304456785,1.0,0
-0.5275659163436108,-0.6919866411352207,0.93267978472213,-0.6642361803306578,1.0,0
0.19338346100714385,-0.8077747194822448,-0.5268127626300986,-0.29582664548774673,1.0,0
0.5619206231441555,1.0885490415587082,0.6693890693838255,-0.745048413026661,1.0,0
2.7935522231901477,-0.7729064585507561,0.9873893891892803,-0.6841989978370115,0.0,0
-1.611124627316228,0.047977193542331625,-0.8770793020876886,-0.46804673221223225,0.0,0
-0.9306520330323701,-1.2129175448515261,1.300920945323237,-0.418790453049991,1.0,0
-0.32310328942580074,1.432837566672641,0.5311489133594557,-0.5843982000555001,0.0,0
-0.23653762725238722,-0.9768746402470312,1.1237516603417057,0.15518672865539423,1.0,1
-0.5823084853359991,1.2662299100720142,0.3980329584207737,-0.619507371574566,0.0,0
0.6531092716566073,-0.03150616591170502,-0.5810345105682193,-0.387461269832007,1.0,0
-0.7257203408498615,-1.2766797990707335,0.9764737813149614,-0.5888658224011718,0.0,0
-0.3333059597167786,1.7125903731765546,-0.24459916023971756,-0.5278131188557816,0.0,0
-0.27642931162922435,0.6940760496121327,-0.5312112963470581,-0.8433652612104932,0.0,0
0.8125535077021971,0.03858913554031246,0.5461233825734567,-0.45735695374050467,1.0,0
-1.2142480242183604,1.3822991599842174,0.9272860232306992,-0.8074521105611032,0.0,0
0.9493917525411051,-1.9406901252959041,-0.6770224716787435,-0.5921449318768796,1.0,0
0.035595049803200975,0.8727983519230039,-0.07866632653592574,-0.704412497410929,1.0,0
