feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,disease
-1.119108955375322,1.606680756108613,-0.1274051439707983,1.8132698304030512,0.10505312888617264,-0.301838372916027,1.8165249669436514,0.5399909604086253,0.16495765842183865,-1.3700562778113874,-0.7211788535907689,-1.3181951654577577,0.9393205421877852,1.484873494930475,0.13735567453816164,-0.18575625170133944,-0.5485408540676416,-1.0444265180740495,1.1167058497444504,0.32125979397867555,-1.25747563349568,-0.4205895248849938,0.49875676214644604,0.6884945345127804,0.9392966791633056,0
-1.1256062395776107,1.7994409356731627,-0.1073447951788039,0.2150697308383897,-0.6194789139502067,-0.20321008646185829,-0.4388636675511066,-1.0441403495295705,0.9975561626041053,0.1281469559481771,-0.8857904162992479,-1.4645019881122496,-0.21471345157536453,-0.11777675226477734,-0.8279315794021609,1.8690742488179417,-3.2469320627076295,-0.32944049656488456,-1.7274235609044484,-0.7204089193912616,1.5266799412663516,1.2280110856429358,-0.21282480933391426,0.6631483610245862,1.1873316089870152,0
0.16266174404344813,-0.7313974769573403,-0.6368749252274192,-0.7068396291471017,0.42865037892279834,-0.7195577061826078,1.0884470095935546,0.5008662792243027,-0.22535479496011918,-0.6077602447089038,0.5249456618297725,0.554707615905883,0.15047507991273143,-0.876214742311481,-0.24808013463812062,-0.4786651526785252,-0.2640941300433995,-0.6776821141964839,-2.0256976069511676,1.9019089489543244,0.4841059746827848,1.568426074690792,-0.5749389916927217,-0.31619560716817474,-0.7718032672401762,0
-0.917422750807125,0.6140061220091233,1.1764749728937571,-0.47610968450307906,0.06152701964537853,-0.3254409556446849,-1.0320929232461165,0.6062796318343433,0.30148548772487693,-0.8590457777208933,-0.02817642120733687,-0.5940060299871117,0.1326812193718579,-2.6673358492633112,-0.12015718726302574,0.21992179955861316,-0.9814943297356081,-0.4719607968256181,-1.329746684292046,0.5459337532270414,0.405407070706065,0.4372059901623763,-0.4615644352081907,-0.15069043089269726,-0.08135601999938591,0
-0.8594902956480117,2.28067226592993,0.9570981835441287,0.8377252128789903,-1.3452309260022308,0.05310904492567734,-0.9440131621936307,0.5145074466439371,-0.6515001798673868,-0.09318507554904375,-0.2936222717713043,-0.7874569118093393,-2.455335893732976,0.6774788710826416,1.1987084217295776,0.2919368699970623,-0.2907834774793655,0.5953151257351276,0.02541081556476139,-0.9772317620729715,-0.7596991897493622,0.09512455531232954,0.32610631110619237,1.4523095833697899,0.3278584529604456,0
-1.6478154824870863,0.189387782319789,1.5904553247973052,-0.04279188994325429,-1.0480924065702462,0.9599912527646085,0.21823210308190194,-0.7246078264506195,0.5043848899513428,-0.9838100463342382,0.9037278273790459,-0.24208974082952978,0.4573215597730168,0.06536863226338097,-1.3227043659464928,0.5498385102058503,0.8540045623757199,0.7145105911660548,0.1952727530041178,0.7653234761586517,1.7146759225654804,-0.4514587033824403,2.557038522690264,1.5699843167264587,-1.5892000886735727,0
-0.9226027944925611,0.3578459393077905,-0.02535733785166554,-0.18432554332200668,-0.32826455571525703,-0.9579573069992507,0.6791520593930384,-0.9074593569330598,-0.7739736453650731,-1.2260474707781717,1.1669130409768482,0.43568394991310067,0.15146556941480302,1.0400184091258704,-0.5441479552200554,-0.61773338967907,-0.9940945120632196,0.36099374507920445,-1.3727398308346863,1.2331876407716642,1.026121347313673,0.05520175075096435,0.3990556410321993,-0.433411141285872,-1.8891775807406854,0
-0.5878436760378483,-0.38917711581241454,-0.07307997716982785,-0.3172869251997346,-1.404689936052603,-0.5708560469564103,0.3823573028780151,0.8101233975373138,-0.15330683504098108,-0.7137919288375104,0.06823531826915541,-0.30603328379583367,-0.7838461957975225,-0.4399645489344404,-0.008640587502597148,-0.27856298854325134,-1.3574593139286237,-1.0531853341508621,0.5046551213871708,0.9071693191823779,-0.5116866392216425,0.3002576644845448,0.26244863430578563,1.8534691622384416,-0.182609632630633,0
-1.0640222634074654,-0.48340911121723507,0.9456542046265751,-1.1947783746912415,1.1779944374061888,0.3920803757766958,-1.2531366329590485,-0.34935302024232645,0.24241789515814746,-0.2117018433877458,-0.6834442111142544,-1.2513765477473198,0.09655521978600348,0.9620187833415987,0.9612857165450341,1.5061187360009731,1.7365422971211866,-0.23764417899896398,-1.054523807974187,0.02537249189112551,-1.5462238672341293,-0.11116473437708813,-0.16722802250704472,0.05613322235586818,0.8896805955458864,0
0.30073288483632665,0.6104741038297864,-1.0721029739840644,0.8590984693683162,0.23471412925609678,0.4785651250527709,-0.9053727472533489,2.15439592381429,0.7327644315396191,0.4354822778368431,0.4769810600485788,0.5989844100329533,0.717582661832448,0.043535423623258844,1.8577010091695934,0.10745339857664682,-0.528892470400611,-0.31116234613635263,0.5070414546188436,-1.5132855916792667,0.9010806453202218,-0.43107726319085643,1.0002896051328904,0.028555799869586024,-0.6806187337660672,1
1.3438965929747517,-0.11501178294615252,1.7849723021472568,0.415721265787983,0.8608341638616075,-0.9173229162679385,-1.222322816643464,-0.3511160723208063,0.6419917572559923,0.15537550330811992,0.9449786797533107,1.6512005063217026,1.0277928044663895,0.33954033351800117,-0.15387054295170163,0.2709947209789115,1.31845095506655,0.9740406918008726,0.49016464986452507,0.8475320320196589,-0.28655052769399164,-0.7105331833658856,-0.531654890134078,-1.2500238730498505,-1.2473361060266797,1
-1.1726215378723417,0.4701277216431386,-0.1634372286566631,0.43018276289379964,-0.5598361480023151,-0.4627744342041075,0.6996281403990698,-0.4550335580348812,0.49452841764677313,-1.2042656365855224,1.1188499028861627,0.23889974779131548,1.3445503407882766,1.2597067673538274,-0.9363245006438482,0.20946792675250636,-0.8981039498190909,0.602187830241805,0.41837543909058794,0.21836203876234564,-0.1522273174395494,0.8540742319393413,-1.1175109233950922,0.1635091023209545,-1.850282777824333,0
-0.570710924881711,1.3485315972067573,1.530099378360109,0.07916985791769131,1.2314105931461443,-0.5149299393787773,-0.19859353381712688,1.50615907129913,-0.3040917659781829,-1.6517277177409289,-0.47674196264686675,-0.7664146542141307,-0.6888547840689593,0.6700186208560379,0.5441543947721239,-0.3268103720698525,-2.2278699791416017,-0.2957419516739753,-0.9017782312556523,-0.455195961001037,-0.6242554359348653,-1.220093839174485,0.035990234478144256,0.7169473706708047,0.64377773948319,0
-0.9190991735235444,-0.18832946714799778,0.3457571504236738,0.2001781104765773,-0.8244914040728798,1.5569535479376302,0.8786056640133815,0.48563673164008775,0.6844724424713631,1.4908689279915888,0.973208364613029,0.270442019095134,0.4264088853548272,-0.6815240945186487,-0.3842853604657844,0.05895373408041258,-1.090420652072448,0.07534595366381584,0.6869601575081266,0.24371042240954152,0.23552473420378586,0.8886147295390036,0.4092670421193277,0.6837594511161215,-1.5957989770167385,0
0.4348500820539496,-0.12457833382936653,-2.4038540728156206,-1.1721318642605338,2.1691494322649914,0.5267823598032483,1.8195010393301463,-0.837154778409542,1.310619344200384,2.6393210281873385,-0.43324054803741446,-0.1044358518593851,1.4315318066558191,0.7243627276152611,0.5776038405496402,-0.25289941512886205,-1.642057772933065,0.1750080195974359,-0.7117457977308286,-0.9822559017878582,1.0802739432753148,-0.810130662971522,0.6987115928058754,-1.0248462633736215,0.7138697392660989,0
-0.9784483230011995,0.038884653359434,1.3276082749483085,2.2603048181641934,0.3178858127279121,-0.11642182231235348,0.6874857587844413,0.34569264684307194,0.46648952884405087,0.3067836248236617,0.7579109522545038,0.047510618550149646,-0.5089399288290712,0.17693134301694735,-1.567114604111541,0.17648433531247792,0.5740307610796449,0.16743045796792125,-1.264183567699709,2.5198101091767513,-0.256742439610012,-0.8253868246123702,-0.04956560382014495,0.9794035013782281,-1.2782621822340676,0
0.05479121975288914,0.19829303389058428,-1.0315941453434214,0.21364637042723872,0.46136874475556705,-1.3767726486174436,-0.21796748227122192,0.89448714391987,1.0003485714939586,1.3003468571224803,-0.13972296613047347,-0.08674006326159248,1.3102498243840452,0.06259782927066553,1.4627620502412095,-0.22122497669822477,0.7073828545315561,0.2638358308498387,-0.8546383696296292,-1.0683939518491221,1.5397370174187326,-0.24698866943461964,-1.3715226770122149,-0.13222767086648685,0.2186816301227985,1
-0.9672111643897457,-0.77228621264051,-0.4013727877552229,-1.736402903475559,-1.2847664880575134,-0.156907833782986,-0.02716061758038197,-0.3941434299969957,0.8667387895389186,0.6186237933267439,-0.3681867160884932,-0.918789265512848,-0.7381633584548821,0.06917042609864374,0.4013580943870111,1.2425417636239906,-0.016751417437162214,-0.3485146986625001,1.8503696957101516,1.9003494116161093,1.4264594891735238,-0.13712971438220073,0.3210032950274117,-0.7501767164273588,0.42605377434247815,0
-0.790136374284881,2.5989508162482524,-1.7376381986379186,-0.6890186302233303,0.767427960653367,0.021632521053424617,-1.2426449298512745,0.09086795924150824,1.7470807086589992,-0.9764234507121502,-0.26590405743577306,-0.720436493469476,-1.3314362483140634,0.12312588407502334,-0.0522720639833375,-0.8524531079007751,-1.770483906676402,-0.4243763671361981,0.5839593097778029,0.4998827388521221,-0.895831700624047,-0.2285535991836791,-1.1107275900189528,1.702530622985873,0.2953162243653792,0
-1.1687020697846524,-0.1972417378958309,0.17663146104159638,-1.612182982958763,-1.0574208772521658,-0.27864552282381777,-0.905754664847177,-0.48383257571438115,-0.8789603895920755,-0.4738723461173325,-0.8833014636660235,-1.4891102087738317,-0.4704471566702386,0.17664966535488408,0.08773795789818624,-0.5155668798088106,0.42590463998930145,1.8285990294453416,-0.9466401287633358,-0.1300591798500232,1.1795945162658403,-1.5780179717770921,0.5876587483536303,-1.8447218585845768,1.1777448964918251,0
-1.3877614621899723,0.34827620843578677,2.163406994365262,0.5672447207388202,1.9699220217584763,0.527252035851793,0.06046834440872361,1.1451972903709906,-0.9844713473004317,0.014394698421246483,-0.40088403954021457,-1.2081807129194622,-0.6710423293358964,-0.76827329975326,1.065407287244506,1.3751910837266028,0.31985735636153156,0.8738082162980743,1.4724496296412108,1.4477518138274184,0.7809251004008348,0.11525149893197024,-0.4536534752455706,-1.5155665795910218,0.4186713492840455,0
-1.0260727470974325,0.44617216170759055,0.8659483825088403,0.5909425450528581,0.17649647815695008,-1.4536762473634586,-0.05142827427279204,1.9213682192813908,-0.09500975789722022,0.7492247013110459,-0.29280505359739256,-0.890186286314086,-1.078298768991769,0.03956679391293308,0.568098504313324,-0.7430132029588941,-0.36588821879340677,0.8470859838218874,-0.017714103413262756,0.4427672004703685,-1.7636060570994314,1.1180587409865903,-1.0285949472535547,0.09917321223002518,0.30411408769133674,0
-1.483809707267441,0.12742886555227032,0.10489600565496135,1.2834908303760002,-1.4756653943344642,0.900264800127098,-0.5599007685743693,1.5293278116545668,-1.2751299641263518,-0.24479893091355784,1.6332973712591,0.49030723181235775,-0.7710701976732178,0.8616599770402174,-0.9838003887691128,-0.6103426532082747,-0.028481119820362385,1.432777000959106,-1.6600931344419874,-1.0000601022120459,-1.673665838175503,0.16410872473879679,-1.3783717811460787,-0.9325329143934429,-2.670238120880235,0
-0.3895201403181848,-1.1883683968340446,-0.4205629786030823,-0.4821227800037729,-1.3759820836613166,1.9892541485733815,0.6064171391467417,-0.42849127211860555,-1.397789116275888,-0.008525101103812362,0.3420885401374569,0.053800514031831455,-0.4973339639442067,0.09792035525115897,-0.948403332545548,2.101572463476307,-0.44489821886503345,-1.5600902360570752,-1.2928503025982834,0.9409342846205979,1.0186719529609372,0.36031700270872,-0.6688528463247255,-0.019406413866730882,-0.5699117550946482,0
-0.6553730109750195,-0.0439448014108508,0.1726555120699484,1.364185257076388,0.9392654166393165,-0.0037043578442908782,0.03007933948507888,-1.5036348441050846,0.8470206694484608,-0.5111146266491287,0.46583223047227545,-0.0043242500865656374,-0.20053382540190812,0.8117828372724125,-1.5384153761454928,-1.271733709659265,2.73085868392737,-0.1745899334568318,0.2942155252403254,1.895411265731933,0.7002565975607881,0.08654946022080634,-1.6114223353272532,-0.7382835066471511,-0.7929494267130648,0
-1.0724018014639043,-1.276387168907708,-0.03727941672454803,-1.3363279962549548,-0.16193419494922337,1.0498812365218866,0.3697646885804435,-0.6332153331617834,-0.7204230828888013,0.9782140177894774,-1.2511446172030334,-1.747238628214285,1.536435938874037,-0.10867033581713507,-0.3714736571863683,-0.15032335801325525,-0.350608132064313,-0.9138130928092904,-0.996900362180563,0.13730574767001374,-0.5759046771172712,-1.378595807614745,0.35818382932986853,-0.6061776249043229,1.7469808937674496,0
-1.8823003371170852,1.2137205585278,0.9157141524480459,2.6913038447833446,2.2197485304628604,-0.7996982138156745,1.1474299123774991,0.4208234573872421,0.12749842180250656,1.014879465278921,1.4408938164340743,0.07658040899060016,0.7231187317058243,-1.5497311595011032,0.23488494176906666,-0.9317167118883406,-1.3249309352957819,-1.9034630464033506,-0.26041429468197963,-0.5643694536381058,-1.1331458424554761,-0.687887787018865,-0.5417392787065896,0.049279341948025454,-2.4331444606953845,0
-0.5803742600391186,1.2682247546676355,-1.5647653040709975,-0.12495866367475003,2.3437225958760095,0.8356589016245851,0.560833638324416,-2.527996460212033,1.205182713282953,-0.4778479185687273,-0.26901429835352103,-0.5928775036496519,-0.1629441848317295,-1.7607430363478833,0.7276519068991406,0.5244064937004489,1.41128204244326,0.5566445239156002,-2.836367911659587,-0.2584875290495212,0.4133660290289275,-0.7654368157727709,-1.748273973685529,-0.3374300516468114,0.32836235960555016,0
-1.0133052839783883,-0.3152546158869596,0.6157033248918783,0.4452515794941243,0.0891430188250709,0.9513922835170552,-1.7143327866698046,0.9592756570496521,0.7518308508981735,-0.7022639977346874,0.24231003037990081,-0.41976285816952597,1.6773095911841125,-0.6219801596977176,-0.19624447628126068,-0.4240579783169099,0.05139526425025841,-0.0644511337550922,-1.054684356246414,1.276792170612795,0.7057843240628519,1.3881029686642326,2.026776529150967,-0.24860976484031366,-0.5033203159681905,0
-2.1076904313079377,-0.05243047382182923,0.8362667947625863,0.6615401287906039,-1.2441573964470538,-1.0240235123448347,0.051662910004559866,1.7025842451327426,-0.7241576845750156,-0.29688486872962994,0.8531853338518698,-0.571322400741597,1.0574390647416425,0.910441710323063,-0.773072549140973,-0.1131137164628259,-1.2501824879336052,0.8941868905122543,0.6319328502580113,-0.9414296824352301,-0.14126005488466425,-1.2156818327576304,1.8063447599531355,1.2147762111698266,-1.574911980343841,0
0.95409455644437,0.6712797913252553,-0.1118440226429498,0.4704852776828078,0.09480328738253825,0.08194739721056091,-1.152205339500838,-0.824753098019297,-0.8531522169032422,-1.4636924718104036,-1.1378299274728918,-0.39099353064189774,1.4117425775215442,0.2627422761548819,1.7301269211566919,-0.2363145124351394,-1.4087631308770634,-0.3481871753409127,1.2385960222386396,-0.3850633841202836,-1.3978119955929025,1.4202493001856826,-0.8553453446198453,0.3104639324280058,1.8494555200819605,1
-1.5150560803844053,0.9613347861882903,-1.7289401421931216,0.591721431782723,-0.6413885909911029,-0.4342061520973485,-0.3221827654135211,0.6624810792105105,1.3956589293464279,0.6117968549772282,-1.9784852244583926,-2.6507297753471524,-1.4552383032216791,-0.9437757256332501,1.2741868413966033,0.4282227045600503,1.3296375498696098,0.31661122164424216,-0.8020757612718814,-0.18282389731741558,0.5711321692830056,-1.425892048309099,0.16327617364103236,-1.6567536345755167,2.7869974974909457,0
-1.270917755399828,-0.5407968294805939,0.6168452943667255,0.14282791993529506,0.21627881560181728,0.7971152717963113,0.8458960539403535,-1.640509012970381,-0.566847268098269,0.5041124782050931,-0.7414084331613928,-1.4299417493804685,-0.21077002033657283,1.2990051245519145,-0.13802212468999153,1.8374792919233602,0.8221073399024103,0.033513328131518846,-1.1738986663057647,-0.20442318827474118,-0.9985750883027468,-1.8941572835686358,0.9147498677564461,-0.09627848805783606,0.9493738664550984,0
-0.9323526281706526,0.24390533362086586,1.2785049658611884,-0.01785267621503143,-0.8128273623781381,0.2832628827227371,0.17906876140414762,0.701971544124826,1.1041095293947638,-0.9669910024984593,-1.4724371994266325,-1.8515396274672526,-0.45192527339461896,0.9849566814590969,-0.05467239332421282,-0.22981050000083206,-0.1200311310352113,0.7736918920495078,-0.6992809468744735,0.5545514007547468,-0.019364817649172257,0.32808155102766595,0.7615462415174581,-0.08501947089318888,2.1005258335292645,0
-0.27117245518322486,-0.47818041220045293,-0.5824446588701933,-1.2482303347505386,-0.9639428780932281,1.121529773723788,0.8350217006867736,-0.5344706437665101,1.3177794463935644,-1.0068953775720328,1.2391633656483234,0.9026206014128336,0.2698092515569876,1.2435970965283378,1.0838864128413825,-0.6690059942468779,-0.4689263309669714,2.581187722389844,0.22143575918564684,-0.36173447433912204,-0.22839797269024334,-1.290278995774548,-0.5116501164693443,0.29215691014615447,-1.9104076119873699,0
-1.5215660013588828,-0.6884932688755675,0.5574482592873872,-0.5262418816368378,0.45861658486394885,-1.2307034013342402,-0.15415676074292406,0.2166636214698548,0.36054158401692205,-2.7517782842443994,1.721865777769996,0.543412272334922,-0.10451530225201104,0.8680437985813424,-1.4121548492653988,-2.03636235714041,-0.6499271130082863,0.03433996989068706,-0.7572448662036251,-0.009141999398843819,0.5871490884365799,0.6900856241467789,-0.07783469671853946,0.2571831499392614,-2.80926603158482,0
-1.0794502608798378,-0.422907645416044,0.06538331572145879,-1.6980026182257064,0.4670476181163429,1.0960849352309514,-0.41887283235350936,-1.1610467965580609,1.6418627548322293,-1.0808775515552391,-1.2136089497365683,-1.7191734313512501,1.7913223093750115,-0.8638079042289685,-0.4121701085736026,0.7402808408129798,-0.7749246447523268,-0.6452478161446304,-0.24047180453332534,-2.4009244225219897,0.10355104189307429,-1.1095505985466583,-0.18275302143163158,1.1501223452763498,1.6892699791765238,0
-1.2290688331572563,-0.08100201813748344,-0.8107502006806132,-1.4494304511136782,0.06557285599066454,-0.674913307344424,0.45631111285993603,-0.7684916688549255,0.08527409629653303,-0.22063361669079196,0.1777520857298719,-0.6095333863559406,0.3585205093548377,0.5366122249254285,-0.7796534655780001,0.036922582095594715,0.048333488611508636,-0.5214633163998432,0.27082168581580024,1.02017609509202,2.7964406033367335,-0.27201749204038683,1.3701231663086821,-1.0922699450324265,-0.43485478137502986,0
-1.3724321108616055,-1.1748976828042437,-1.263722614162547,0.42779851956845827,0.147463585157453,-1.5648197106041855,-0.2802107075517502,0.0431151533129986,-0.957929434809626,-0.5263436178335136,-1.9192541832725822,-2.5109776526045935,0.4854124837770448,1.6046946615020419,0.30541766907510987,-0.5031561637025682,0.8432463151498681,-1.1428092081436416,-1.8323490200935164,0.3962703697449083,0.32206118691558994,-0.7534033709386626,1.0784368973585774,-0.21535677010958393,2.7167042687399805,0
-1.0565686274185024,-0.7542308725148549,-0.9842874179201323,1.2724821299478433,2.655138650492794,-1.0979956898023318,-0.11728634829663824,-0.46171648728827885,0.973865464862655,-1.0215433606875575,-0.9145308493000694,-1.4464747393844553,0.6737548785613131,1.5256913804124221,0.2494469158643579,-2.0949100417773536,0.1100525906166476,-0.5400299967805682,0.1527977392997442,-0.8364719104827831,-0.1621511582130697,-0.10654287966484788,0.3266372669228085,-0.023057028814212743,1.2401190301001412,0
-1.2145396545545337,-0.11265836906721455,-0.5313395902168115,0.6134261747093529,-0.6838192068274839,-0.46918653932769144,-1.063876972503826,-0.7712648111213687,0.43452590240674105,1.0767766028791061,-1.0690264564935432,-1.6780926925992894,0.3725001005963816,0.5206674975583084,0.24482331076050626,0.18385452006454764,0.12733963324135106,-0.4422797957259261,-0.3638329266699191,-1.0162283414297824,0.6580305474323932,0.4245720233630722,0.7832773804802652,1.551221864546236,1.4523902545951681,0
-0.5719511354887586,0.16734480032983864,-1.5777098610081053,0.6739141706103112,0.20430600072289873,1.2516874607974846,-1.1032040026098802,-0.6500981334888756,1.5948908837464324,-0.08414336961712642,0.4132989279906339,0.0020705991117084227,1.2008490650742811,0.39597283311674863,-0.5554800264059386,-0.6818186698277682,-1.8767746934446823,1.181212600271591,-1.4482083631762133,-0.752669583538357,-0.4068897330034471,-1.4295214436873325,0.7676553883977615,0.25665038454223865,-0.7022406703985911,0
-0.7250456915363828,-0.026262169655394116,-0.26825431282196893,-0.8541760218433821,0.2905988499782521,-0.6870470331919062,-0.012693925060517433,1.4410032447131946,1.2290813025210887,-0.07526463383801268,0.7847004486550732,0.22800933012345717,0.7896433776973388,-0.27224778129586763,-0.7940779248835984,-0.04444671854178042,2.6440960874536468,1.2739105756017046,-0.9086358998041479,-0.168584947935679,0.09557893806959686,-0.1455625426371686,-0.14263015189786016,0.5422362427131029,-1.2845314022994487,0
-1.1329455263959436,0.3342749007258863,0.14220308486771027,1.1226320450490275,-1.2538105381831255,-0.8977369959284314,-0.06819729439270336,-1.6251655158427698,-0.03826705097165055,0.31192745889508433,0.5200756655261685,-0.2539801695328054,-0.13004060425660452,1.3408139326097155,1.791230522344017,-0.6002218139208992,2.378614081189874,1.0023607584465082,0.06767727720077787,-2.1366802624640977,-1.2504337980714364,0.0648660638411129,0.6786066169836744,-0.45030007316683446,-0.9395017721466864,0
-1.0109429936359362,-1.1456459215366368,-1.028488166278504,0.4701379531149018,0.25199095821996137,0.38621511623877025,-0.1793209460637897,0.5022924569684555,0.9483450861147841,1.2833988852006728,-0.7036900522565249,-1.2359164699852707,0.3090567566793259,-1.3533090928673066,0.18190707136377154,-0.24938588081941457,0.47021659679129424,1.1257901968600574,0.6135106681683405,0.20154520495258496,-1.6065805192655673,-0.19557025438500714,-0.3204749942731894,-0.7754131338728703,0.9274668611856831,0
-1.3243016352574462,-0.4329280943803431,1.0731267080266518,0.6377693157294502,-0.8155369097603596,0.1062413732574747,0.44291215307008164,0.6792121467372224,0.09766776298288929,-0.6434788500084478,0.9922293232136822,0.0352801751319467,-1.100889097738132,1.4623939300666537,0.31630262893436445,0.3159735106736383,-1.1672878916411675,-1.3948880422187548,-1.2685565903101077,-0.7267807248428821,0.5986214846885347,-0.4378617823779831,3.2906066211891667,-2.14834859712643,-1.679311978053852,0
-1.6194800724584617,0.009000584021839573,-1.2189325023159265,0.48886306648800987,-0.4311259437079614,-0.9522430726070559,0.7007604263536006,1.3037303822105055,-0.40452704949706375,-1.3829314414345006,0.6056599856020225,-0.48211318355209715,-0.8601168047510236,0.16074318771633628,0.05969872135095852,-0.011225385894269461,1.4911055206088382,0.8409077250673526,-0.8006050969274463,1.1861924628834875,0.18737803799422353,-1.3222007130654547,0.7774165749355901,-1.0752110001985458,-1.1346563242862813,0
0.9609976979295909,-1.0446015201818797,-1.01152545161428,1.1433115082905145,-0.689459013746934,-0.1371024475640856,-0.3362218685786753,-0.1278262329567681,1.9230465563039787,0.1467659701894747,-0.33697071951873864,0.3054691308638464,-0.4848466501421188,2.3425369799350486,0.1305419862673035,-0.9291827762337505,0.6105243547074932,0.6152929408224083,1.2752871535163104,-0.19446241846187742,1.2458589939757827,0.6332249019953063,1.803167661522677,-1.4329493979876633,0.6393910670042846,0
